Branch,Depot,Line,Direction,W,Distance,Lon,Lat
416,77610,262,22,0,2905,139.76051379,35.70147264
416,77610,262,22,0,2906,139.76050257,35.7014736
416,77610,262,22,0,2907,139.76049134,35.70147443
416,77610,262,22,0,2908,139.7604801,35.70147526
416,77610,262,22,0,2909,139.76046887,35.7014761
416,77610,262,22,0,2910,139.76045764,35.70147693
416,77610,262,22,0,2911,139.7604464,35.70147776
416,77610,262,22,0,2912,139.76043517,35.7014786
416,77610,262,22,0,2913,139.76042394,35.70147943
416,77610,262,22,0,2914,139.7604127,35.70148023
416,77610,262,22,0,2915,139.76040146,35.70148087
416,77610,262,22,0,2916,139.76039022,35.7014815
416,77610,262,22,0,2917,139.76037899,35.70148214
416,77610,262,22,0,2918,139.76036775,35.70148278
416,77610,262,22,0,2919,139.76035651,35.70148342
416,77610,262,22,0,2920,139.76034527,35.70148406
416,77610,262,22,0,2921,139.76033402,35.70148466
416,77610,262,22,0,2922,139.76032277,35.70148521
416,77610,262,22,0,2923,139.76031152,35.70148577
416,77610,262,22,0,2924,139.76030027,35.70148632
416,77610,262,22,0,2925,139.76028902,35.70148687
416,77610,262,22,0,2926,139.76027777,35.70148743
416,77610,262,22,0,2927,139.76026652,35.70148797
416,77610,262,22,0,2928,139.76025524,35.7014882
416,77610,262,22,0,2929,139.76024397,35.70148843
416,77610,262,22,0,2930,139.7602327,35.70148866
416,77610,262,22,0,2931,139.76022142,35.70148889
416,77610,262,22,0,2932,139.76021015,35.70148912
416,77610,262,22,0,2933,139.76019888,35.70148935
416,77610,262,22,0,2934,139.7601876,35.70148957
416,77610,262,22,0,2935,139.76017633,35.7014898
416,77610,262,22,0,2936,139.76016506,35.70148994
416,77610,262,22,0,2937,139.76015379,35.70148999
416,77610,262,22,0,2938,139.76014252,35.70149003
416,77610,262,22,0,2939,139.76013126,35.70149008
416,77610,262,22,0,2940,139.76011999,35.70149013
416,77610,262,22,0,2941,139.76010872,35.70149017
416,77610,262,22,0,2942,139.76009746,35.70149022
416,77610,262,22,0,2943,139.76008619,35.70149027
416,77610,262,22,0,2944,139.76007492,35.70149031
416,77610,262,22,0,2945,139.76006365,35.70149036
416,77610,262,22,0,2946,139.76005237,35.70149026
416,77610,262,22,0,2947,139.76004108,35.70149011
416,77610,262,22,0,2948,139.7600298,35.70148995
416,77610,262,22,0,2949,139.76001852,35.70148978
416,77610,262,22,0,2950,139.76000726,35.7014896
416,77610,262,22,0,2951,139.759996,35.70148941
416,77610,262,22,0,2952,139.75998473,35.70148922
416,77610,262,22,0,2953,139.75997347,35.70148904
